USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE,EVENT_VALUE
12372,6,1568198421,Hover,0.8049275734008563
12373,10,1568306540,Register,0.5733344749191298
12374,2,1568349655,Complete,0.7774929763962195
12375,5,1568358819,Complete,0.5464752889943858
12376,5,1568287406,Complete,0.8120779959132538
12377,2,1568623160,Load,0.8593590781653067
12378,7,1568466696,Register,0.6155817669709251
12379,1,1568783205,Load,0.8343315480268347
12380,4,1568429820,Complete,0.5274213256755421
12381,11,1568757921,Load,0.5767303770295608
12382,9,1568594075,Click,0.5731410936089376
12383,1,1569080079,Complete,0.8983739547011962
12385,2,1568810078,Click,0.8270937443495159
12386,7,1569055920,Load,0.5121603748876075
12387,8,1568304852,Load,0.763923632914542
12388,2,1568533955,Click,0.5216704997487104
12390,1,1568920119,Register,0.6536230134894078
12391,3,1568276796,Complete,0.8494685094816932
12393,7,1568553828,Register,0.6999384998726315
12396,11,1568699558,Click,0.9339207347686111
12397,5,1568154028,Load,0.5276890530327767
12398,6,1569046921,Load,0.6827009854133506
12399,8,1568423970,Register,0.5161944928387793
12401,3,1568380389,Complete,0.6180237471000809
12402,2,1569042779,Load,0.8785835214756053
12403,8,1568568796,Register,0.6996937592184886
12404,7,1568696887,Register,0.7633759224184542
12406,3,1568824211,Register,0.9957789844165006
12407,6,1568258925,Complete,0.9356510046130511
12408,8,1568255827,Register,0.5642842427539172
12409,2,1568497026,Hover,0.8008147430940051
12410,4,1569056013,Register,0.5547188211127059
12411,5,1568255448,Register,0.9453023988110218
12412,2,1568882773,Complete,0.7979696532632194
12414,11,1569065579,Hover,0.7982436931481937
12416,7,1569041941,Load,0.9963969153954868
12417,4,1569059767,Click,0.6998147787544411
12419,8,1568175354,Complete,0.6900526784071724
12420,3,1568185059,Register,0.6370414128122218
12422,7,1568592918,Register,0.8181689837403121
12423,6,1568406256,Click,0.5412530485112031
12425,3,1568947836,Click,0.7865229944939166
12427,11,1568161407,Register,0.7954098364348735
12429,11,1568308567,Hover,0.6204968303879677
12430,9,1568255207,Complete,0.8888798536514302
12431,9,1568829853,Click,0.9602998804008256
12432,3,1568231474,Click,0.8892784917234844
12435,6,1568645467,Hover,0.8797421514488264
12437,7,1568620776,Hover,0.631094356694178
12438,5,1568639602,Complete,0.7758361080306975
12439,6,1568340448,Register,0.8738275359462371
12440,11,1568811528,Register,0.7467627350936654
12441,10,1568975642,Hover,0.820689861150169
12442,3,1568190436,Load,0.557283074195607
12446,3,1568780093,Click,0.7954700622928728
12447,4,1568262348,Register,0.9040058422699144
12450,9,1568407306,Click,0.9634914548227014
12451,4,1568359807,Load,0.755690016889853
12452,6,1568941655,Hover,0.5822378613465443
12453,6,1568645756,Register,0.5491135033775517
12454,2,1568466935,Load,0.9510825111483394
12455,9,1568175207,Complete,0.6055912457398926
12456,1,1568774913,Click,0.6078531726942531
12458,9,1568983552,Register,0.8460879637222887
12459,9,1568844373,Click,0.7285602256613714
12462,9,1568571601,Complete,0.591799715487364
12465,7,1568207903,Load,0.5342610272985766
12466,10,1568811625,Hover,0.9379859304450526
12467,11,1569047521,Register,0.7183254976778688
12468,3,1568554584,Load,0.7882070551400451
12469,10,1568415908,Load,0.9434806339323112
12470,5,1568843840,Load,0.659471024307227
12471,5,1568337869,Click,0.8434872924555106
12472,7,1568714968,Load,0.8804052321911788
12473,6,1568368747,Hover,0.5256146722499354
12476,1,1569060947,Complete,0.7312344777840156
12478,11,1568778641,Complete,0.7185362493022637
12480,9,1568417554,Hover,0.8769611901928958
12481,2,1568887587,Hover,0.9253751837764661
12483,9,1568549554,Hover,0.7235992666881764
12484,10,1569069940,Load,0.6400230611112677
12485,9,1568429171,Hover,0.7748256505873532
12487,11,1568223686,Click,0.5629744578003353
12490,8,1568287089,Complete,0.8469783552412828
12491,1,1568701755,Register,0.8354568357248824
12492,5,1568759796,Load,0.539856732614447
12494,5,1568865993,Register,0.6759804429836779
12496,3,1568874319,Complete,0.5502889800123095
12497,11,1568550027,Load,0.8253849778081295
12498,5,1568783916,Hover,0.7090597553149017
12499,8,1568900224,Hover,0.7310316634641402
12502,4,1568281697,Complete,0.8333985556714889
12503,1,1568518884,Register,0.5824204701649813
12504,4,1568758323,Complete,0.6109610236778493
12505,9,1568603105,Complete,0.7178205734356473
12506,5,1568760135,Hover,0.8864416826165666
12508,6,1568513607,Hover,0.9480895408661845
12510,5,1568738360,Hover,0.971087970347615
12511,5,1568989301,Hover,0.7775952266142349
12512,6,1568274731,Click,0.9328638258767135
12515,1,1568753214,Complete,0.647126465192206
12516,3,1568371451,Load,0.6936406217227997
12517,9,1568517124,Complete,0.856788906576941
12524,8,1568482175,Register,0.5363586916660447
12526,5,1568638802,Hover,0.6619463456086222
12527,8,1568353909,Click,0.9152108808448118
12530,5,1568590773,Click,0.7133374408783859
12531,7,1568916882,Load,0.5119936125449454
12533,2,1568383307,Register,0.893545709858486
12534,4,1568698935,Click,0.9882956929315372
12535,1,1568835822,Hover,0.5251779601899376
12536,11,1568816739,Complete,0.798140492601099
12537,9,1568510689,Register,0.9592873656871259
12538,8,1568667234,Complete,0.5410368149252414
12539,8,1569065966,Load,0.6764662084410089
12540,9,1568615573,Hover,0.9149028293170027
12541,1,1568979427,Load,0.7708195509257162
12542,8,1568822168,Load,0.7028256308748454
12543,10,1568805615,Hover,0.6227152470585107
12545,7,1568686010,Hover,0.7506204378128492
12546,8,1568726897,Click,0.7644357939468046
12547,2,1568274598,Register,0.7814595183816886
12551,6,1568850582,Complete,0.8780880815721213
12552,11,1568536005,Complete,0.5761614219354263
12554,11,1568953041,Hover,0.8841627412080482
12555,4,1568310465,Complete,0.9472986165260009
12557,9,1569080978,Load,0.5984884207289194
12558,7,1568918911,Hover,0.9682794025456885
12559,1,1568397641,Load,0.7687252314889204
12562,3,1568746826,Click,0.9347458302362053
12563,9,1568443054,Click,0.8332360663542271
12566,11,1568866555,Click,0.7804943781034837
12567,6,1568915641,Hover,0.5967642343454616
12569,7,1568945927,Load,0.741682364229242
12570,5,1568200012,Register,0.7705150172570743
12571,2,1568640073,Load,0.8114015860001054
12572,10,1568860211,Complete,0.7790699657652163
12573,2,1568829116,Hover,0.7442326209563781
12575,10,1568325655,Register,0.720814372585855
12576,10,1568832454,Click,0.6627409743728738
12577,2,1568399492,Click,0.7374417043047345
12580,7,1568951313,Hover,0.8043246221037539
12581,4,1568999785,Click,0.67345733528941
12583,3,1569065634,Complete,0.9645297224859253
12584,2,1568987884,Register,0.6119550405574575
12585,8,1568362226,Complete,0.6777864615394953
12586,3,1569052573,Hover,0.788519052348706
12587,7,1568834097,Click,0.5931192714645377
12588,2,1568651846,Register,0.5845800727766686
12589,5,1568319604,Load,0.9224834905110666
12590,10,1569015919,Click,0.6897946992197832
12592,6,1568253455,Click,0.6211945850876044
12594,11,1568394934,Register,0.5947815491369215
12596,2,1568873865,Complete,0.9039251567947066
12598,6,1568672688,Hover,0.7632810595966056
12599,2,1568391763,Complete,0.7370588850373235
12601,8,1569081401,Register,0.9087561521832883
12602,7,1568858686,Register,0.7791710645985661
12603,11,1568632086,Click,0.8128000019648318
12605,11,1568208195,Click,0.7705139725612933
12606,4,1568657084,Complete,0.8657198831031554
12607,5,1568802677,Load,0.7296048850825974
12609,8,1568526242,Complete,0.6936874892835492
12612,4,1568318634,Click,0.8627600478323716
12613,4,1568258157,Register,0.6869370154249652
12614,11,1568620207,Click,0.7488253493679322
12615,7,1568736023,Complete,0.577915460673309
12620,3,1568847244,Register,0.9198178294562598
12621,3,1569014826,Click,0.7719252016534647
12624,11,1568666964,Register,0.7417245547962571
12626,7,1568654665,Complete,0.5572648679082168
12627,5,1568312405,Register,0.6878340579141633
12628,6,1568607776,Hover,0.8559686716862607
12631,8,1568247330,Register,0.8926797481765576
12634,3,1568238766,Click,0.8095858647618575
12635,4,1568536790,Click,0.9974298953278353
12636,9,1568364381,Register,0.6525538495678576
12637,5,1568183093,Hover,0.7098142759845179
12639,8,1568443206,Click,0.9471451749088986
12640,11,1569053011,Load,0.681116629223147
12641,3,1568647049,Complete,0.7863268396232697
12643,1,1568574852,Complete,0.956764064538536
12644,8,1569086352,Complete,0.5390531209611794
12645,5,1568412217,Complete,0.8506385619487566
12646,1,1568228390,Complete,0.7285645122192357
12648,5,1568438990,Hover,0.5926936474496003
12649,4,1568550198,Click,0.6122292815047394
12651,10,1569007298,Load,0.9874565882210791
12652,8,1568759829,Load,0.9023730483232828
12653,11,1568409364,Load,0.5556023775705177
12654,1,1568852649,Hover,0.9838515987361438
12655,11,1568584407,Complete,0.9665276642897893
12657,5,1568767210,Click,0.7373342807454789
12658,10,1568649986,Hover,0.8699546236411382
12659,4,1568451485,Hover,0.880552437063777
12661,1,1568270681,Register,0.6771460516728425
12662,9,1568409643,Click,0.7044261445339384
12664,2,1568902159,Load,0.8809992673578759
12665,5,1568994999,Complete,0.7301605268125819
12667,7,1568367124,Load,0.5852667817665009
12668,7,1569039784,Click,0.8476917730223801
12669,6,1568445851,Click,0.6877334697084875
12670,6,1568437762,Click,0.7200190827295457
12671,6,1568226856,Load,0.5682066388106517
12672,8,1568651474,Click,0.9788014495083328
12673,6,1568922378,Click,0.9202280460609025
12678,9,1568769642,Load,0.67016540615158
12679,11,1568775648,Complete,0.888009567962313
12680,8,1568755424,Hover,0.7476515394529469
12681,3,1568668114,Complete,0.8691089729229595
12682,3,1568157821,Load,0.56971526125398
12684,11,1568271462,Click,0.5704947927580539
12685,6,1568967606,Complete,0.5061359444144986
12687,9,1568330728,Hover,0.5399804392809607
12688,9,1569020042,Click,0.8323584927456782
12690,8,1568966219,Load,0.6750412725097197
12691,8,1568539661,Complete,0.9645448040612743
12693,9,1568273929,Complete,0.7187599180414872
12694,9,1568811054,Click,0.7262428301921755
12695,2,1568356704,Complete,0.5473953659127471
12696,7,1568929993,Complete,0.6944661860083423
12698,9,1568388109,Hover,0.5349847565485608
12699,6,1568404563,Register,0.9129305430771699
12700,2,1568799773,Load,0.6026788156495476
12702,5,1568662454,Click,0.8973481703038011
12703,9,1568367007,Complete,0.6219660640552174
12704,9,1568462330,Complete,0.8640866233094431
12706,7,1568465724,Load,0.8643028539120927
12707,1,1568623392,Register,0.5057934462940328
12708,9,1568646176,Load,0.7199089574867834
12710,8,1568582695,Hover,0.7478435102192491
12712,6,1569043418,Click,0.5460398640105018
12714,10,1568165264,Click,0.904642506766161
12715,10,1568572800,Register,0.6168622884688681
12716,7,1568594854,Load,0.5548049460748437
12720,5,1568482670,Hover,0.7123905672153832
12721,5,1568935138,Register,0.9604807473994112
12722,11,1568720472,Complete,0.8377535683702384
12723,7,1568441716,Register,0.5415401781992876
12724,5,1568342448,Load,0.5854639043347611
12725,8,1568572230,Hover,0.8790578871606425
12728,5,1568293740,Complete,0.5381810204482351
12729,9,1569013211,Hover,0.5792587422986808
12730,4,1568407537,Complete,0.8187396949399179
12731,11,1568859602,Register,0.6834278915519352
12732,7,1568980917,Register,0.5033425375943871
12733,11,1568416274,Register,0.8209732916366863
12734,2,1568733239,Register,0.5417492003658024
12735,2,1568339530,Complete,0.8143196762942493
12736,6,1568416818,Click,0.6539070263017028
12737,5,1568959167,Load,0.7772431550340195
12738,2,1568859135,Load,0.8203811249554771
12739,2,1568182518,Register,0.8140682165967983
12741,11,1568891924,Click,0.9227698123276393
12743,9,1568224556,Hover,0.9583618498631419
12744,3,1568292821,Hover,0.9139395951838047
12746,10,1568791727,Register,0.7209519705992371
12747,7,1568871294,Load,0.5805063060728234
12748,8,1568265943,Click,0.7327166296572034
12749,11,1568598766,Register,0.7281880926289745
12750,11,1569010321,Hover,0.557687552654983
12751,5,1568897328,Complete,0.9947990906657822
12752,5,1568318737,Load,0.7669164106001293
12753,10,1568893375,Hover,0.8878233588028643
12754,6,1568605827,Click,0.9048096102881082
12755,9,1568181221,Click,0.6351721898422965
12756,4,1568880019,Hover,0.5268026308944089
12758,6,1568926542,Load,0.9491065132303813
12759,9,1568278809,Register,0.9235516787931854
12760,5,1568817237,Hover,0.7539708892675834
12761,4,1568202717,Register,0.9028258484550549
12762,6,1568173039,Click,0.8366744859843238
12763,10,1568938610,Load,0.803372891493854
12765,6,1568751678,Complete,0.6515682482673029
12768,9,1568807197,Hover,0.7689824624935355
12769,11,1568951319,Click,0.8583042879559013
12771,10,1568694160,Hover,0.8014690149736525
12773,5,1568728661,Click,0.8828158320000401
12775,8,1568168483,Hover,0.8656829462265339
12776,1,1568391247,Hover,0.7888735039181587
12777,6,1568345023,Click,0.8512178998795403
12778,8,1568561442,Load,0.7013719221413894
12779,11,1568322076,Click,0.7444364504306381
12780,9,1568673590,Register,0.7975602492182845
12781,10,1568388778,Click,0.7815054351513724
12782,1,1569042026,Hover,0.7890911967510224
12783,10,1568839298,Load,0.7844200374485715
12784,10,1569054399,Click,0.9272890996663441
12785,8,1569011745,Load,0.6709984448738535
12786,9,1568251286,Load,0.5587861487855161
12787,4,1568731847,Complete,0.5996010753102369
12789,3,1568858177,Register,0.6163406656143251
12790,11,1568921150,Complete,0.7413608576367718
12792,10,1568886080,Load,0.6603142927368157
12793,8,1569064054,Complete,0.6483759994519868
12794,11,1568771087,Hover,0.5921626889529646
12796,9,1568739966,Complete,0.7861016542150665
12797,6,1568709800,Click,0.7877590688804013
12799,7,1568416263,Register,0.6626197942448293
12801,5,1568593336,Load,0.7273560736639805
12802,7,1568656445,Click,0.5999766527122679
12804,10,1568484440,Click,0.6854651619226432
12806,8,1568903512,Hover,0.6867622460460515
12807,10,1568445295,Load,0.9188425918919243
12809,9,1568735397,Hover,0.6248875446304525
12810,9,1568262990,Hover,0.6558130562784801
12811,1,1568847853,Complete,0.6012047246608383
12812,10,1568306767,Register,0.9471210290708212
12814,11,1568908358,Click,0.9774618448611294
12816,3,1568431332,Hover,0.8530740859792474
12817,9,1568278897,Complete,0.6020386047015562
12818,11,1568307772,Hover,0.9465256311532491
12819,11,1568314314,Register,0.5923174580964139
12820,3,1568588336,Load,0.7197665759564622
12821,6,1568484163,Register,0.8820143801035549
12826,3,1568462875,Click,0.7141473550540249
12827,5,1568449190,Load,0.910938332002891
12828,7,1569065441,Register,0.7155952900361724
12830,6,1568343868,Click,0.5796408927152421
12832,5,1568153324,Load,0.806114432624921
12833,11,1568768978,Click,0.7528779024271312
12834,11,1568371377,Register,0.5968887219894543
12835,2,1568844717,Click,0.66482525747015
12836,10,1569005905,Load,0.8915776175690346
12837,3,1568508308,Click,0.5336033372325735
12838,4,1568925503,Complete,0.7725872658218134
12839,8,1568886871,Load,0.9209771770818682
12840,3,1568867180,Click,0.9197465028167775
12844,4,1568720322,Click,0.9340186521215654
12845,7,1568419333,Load,0.7559237382001827
12847,3,1568905455,Load,0.8042383215179942
12848,1,1568550338,Hover,0.9564083223188051
12849,8,1568577555,Register,0.8837908399762795
12850,2,1568548844,Hover,0.8618322533600271
12851,2,1568419702,Load,0.8126296128159143
12852,1,1568464613,Complete,0.8158529258775238
12854,1,1568841033,Complete,0.5317846171993286
12855,8,1569086249,Hover,0.511280256691902
12858,9,1568473213,Click,0.5440623546161039
12860,9,1568937551,Hover,0.6228720075692216
12861,5,1568484162,Load,0.9352671457425765
12862,7,1569037813,Load,0.9175052391897642
12863,5,1568220487,Click,0.8912081126354989
12864,6,1568443386,Hover,0.9329478245111487
12865,3,1568380763,Click,0.8951894571747807
12868,2,1568199084,Load,0.6192196081877248
12869,4,1568788283,Hover,0.9364556751873094
12870,10,1568587734,Complete,0.5407462666106698
12871,9,1569001157,Load,0.5876242684207924
12873,6,1569038214,Complete,0.8125207845279001
12874,2,1568616788,Complete,0.7647931755874124
12875,2,1568842849,Hover,0.8389543580054859
12876,9,1568765190,Load,0.8743915302968468
12879,8,1568893804,Complete,0.8411851770868819
12880,11,1568626395,Load,0.7225949368595348
12881,11,1568575625,Hover,0.9126287360284051
12882,8,1568307943,Complete,0.7150731249766193
12884,8,1568800973,Hover,0.8572400633938755
12885,7,1568806324,Load,0.8951703951546619
12886,8,1568968321,Complete,0.548838513410363
12887,4,1568315956,Hover,0.8848422621313656
12890,6,1568254669,Complete,0.7353111308163933
12891,1,1568636449,Click,0.9501513279081364
12892,9,1569078624,Click,0.5967105167836841
12893,6,1568624521,Complete,0.5705772548242817
12894,9,1568884279,Load,0.8641383246709231
12895,4,1568300098,Register,0.8343397969910034
12896,11,1568599335,Load,0.8763196285580985
12898,5,1568295906,Load,0.6317646280220114
12900,1,1568311208,Register,0.5056977745398694
12902,2,1568671848,Complete,0.6878997274106331
12903,6,1568883098,Register,0.8524065375945742
12904,2,1568579093,Complete,0.7002021086674302
12905,9,1568265181,Load,0.8961215682708608
12906,10,1568203472,Hover,0.6577411898037844
12907,3,1568574176,Hover,0.7177237490748307
12908,7,1568786601,Complete,0.6110060990648873
12911,1,1568680870,Hover,0.933474551876482
12912,7,1568874549,Click,0.8070917794745864
12913,1,1568528548,Click,0.829057694455342
12914,4,1568996671,Complete,0.8264600824212633
12916,11,1568858422,Complete,0.8391724233150608
12918,1,1568641626,Complete,0.7722464234980182
12920,3,1568363735,Hover,0.6433749798549551
12921,2,1568475699,Register,0.6505304558448681
12924,8,1568676738,Hover,0.6752713027732944
12925,1,1568145372,Click,0.6810357686479034
12926,8,1568244418,Complete,0.6387108827737544
12927,8,1568406568,Load,0.6106641235719059
12930,4,1568572247,Register,0.8983295932354589
12931,5,1568686381,Register,0.9609107086141273
12932,2,1569050842,Hover,0.958961888903958
12933,7,1568636489,Complete,0.8208017438448441
12934,9,1568299965,Register,0.5005301484071613
12936,2,1568832831,Click,0.5974238900231321
12937,10,1568896524,Click,0.6923974022101451
12939,7,1568742817,Complete,0.8618381374321817
12940,3,1568519543,Load,0.7382906505502546
12942,4,1568830615,Complete,0.77098890938
12943,4,1568344041,Load,0.7530144063365214
12944,9,1568995228,Click,0.6404623084798577
12945,8,1569044553,Hover,0.5174852209044412
12946,3,1568835111,Complete,0.8517459293076419
12947,8,1568542748,Click,0.7055853302718329
12948,4,1568641834,Complete,0.701627702704606
12949,9,1568945004,Load,0.9342798220498261
12950,8,1568993238,Complete,0.6114941988669276
12951,6,1568382902,Load,0.6467519327049474
12953,5,1568251631,Register,0.6967385982566382
12955,7,1568202035,Load,0.999382859762334
12956,11,1568703303,Complete,0.6667613054151471
12957,10,1568699543,Click,0.6446925430954704
12958,1,1568728042,Complete,0.9412309184637986
12961,9,1568717319,Load,0.6192676264485977
12962,1,1568893010,Click,0.6371524221886304
12963,4,1568305794,Register,0.9664474631164586
12964,5,1568959119,Hover,0.6724054650305267
12965,2,1568509609,Hover,0.9872524062563917
12967,11,1568300388,Click,0.6311056754637878
12968,10,1568452540,Click,0.9770525286432541
12969,8,1568527767,Hover,0.6259260081748996
12971,11,1568658378,Click,0.7643814240847993
12972,5,1568455249,Complete,0.7013671198304168
12974,5,1568723975,Register,0.8733903220720378
12975,4,1568999059,Register,0.8538221556334595
12976,11,1568320560,Load,0.6033830076568127
12977,2,1568785328,Click,0.5700865652414199
12978,1,1568444616,Complete,0.8658018451376286
12980,6,1568547515,Click,0.7437293776434565
12981,8,1568681549,Register,0.8736410616380437
12982,7,1568187992,Complete,0.9149919255825283
12983,3,1568963328,Complete,0.7910001053190937
12984,11,1568278534,Complete,0.6867287988415902
12986,6,1568737498,Complete,0.6362145762497606
12987,3,1568336884,Register,0.8991549039987112
12988,1,1568733624,Hover,0.5927606351462618
12992,2,1568460358,Hover,0.7312498091730817
12994,11,1568569900,Click,0.5344497178167109
12995,9,1568632214,Load,0.6014647974315589
12996,1,1568740279,Click,0.5308698062015691
12998,4,1569059712,Load,0.8546650967200744
13000,9,1568833366,Complete,0.8488031033596071
13002,9,1568165642,Complete,0.65202379425647
13003,10,1568626220,Register,0.6310669519382783
13004,10,1568921959,Click,0.6385031881668564
13005,3,1568396522,Register,0.6707198352475104
13006,3,1568590148,Hover,0.7801629533053852
13008,11,1568631169,Hover,0.6638738171170409
13009,8,1568231723,Complete,0.5269394993832568
13010,1,1568590675,Load,0.5045177034221772
13011,4,1568412763,Click,0.9136272760077397
13012,11,1568436801,Load,0.6497736551792721
13013,2,1568998294,Hover,0.5203820159451125
13014,7,1568634582,Hover,0.8773309006720313
13016,8,1568870957,Complete,0.6660624086257652
13017,7,1568766439,Hover,0.50132461245717
13020,2,1568571200,Register,0.5485959362310363
13021,8,1568879766,Complete,0.9964787365006864
13024,9,1568934078,Register,0.6476379060154027
13026,4,1569045909,Load,0.917523360850921
13027,8,1568712589,Click,0.7432370234163964
13028,10,1568737077,Register,0.7652033445081394
13029,1,1568820433,Complete,0.9010252414450259
13033,2,1568467977,Load,0.9754217447478666
13034,4,1568811807,Click,0.7712509877739494
13035,2,1569084215,Load,0.8445529886188847
13037,10,1568625169,Load,0.9185965980806494
13038,9,1568636319,Complete,0.5181749308844976
13040,2,1568941187,Complete,0.6327548780664787
13041,8,1568989600,Register,0.5824694425942426
13042,7,1568525126,Hover,0.5761467150607064
13044,5,1568429255,Hover,0.8733109527947693
13047,7,1568271536,Complete,0.5406730672351114
13048,7,1568561235,Complete,0.8655100868586962
13051,8,1568361717,Complete,0.7404358542151852
13052,1,1568573793,Complete,0.5691193338827477
13053,3,1568913778,Hover,0.6194427132090192
13054,4,1568878494,Register,0.8452500460971308
13055,1,1569053320,Register,0.7575014048358804
13056,9,1568623496,Click,0.9958506809551173
13058,6,1568226288,Register,0.9926637536120797
13060,3,1568344145,Click,0.7692747027707278
13061,4,1568402377,Register,0.5381028532552679
13062,6,1568252321,Load,0.510417265830664
13063,5,1568791329,Complete,0.9529004945877144
13065,3,1568774865,Register,0.6834434967073744
13066,8,1569051869,Hover,0.9194290922591888
13068,7,1568562643,Register,0.9270864807156911
13071,7,1568323932,Register,0.9370276450261443
13072,6,1568585202,Complete,0.88916719133012
13073,3,1568483431,Register,0.7111493312561015
13074,1,1568737059,Load,0.8419122697010211
13075,1,1568986594,Complete,0.5825222617699003
13077,9,1568152127,Click,0.9660772085750091
13078,11,1568349162,Register,0.7690131190473786
13079,6,1569090540,Complete,0.9538235065030958
13080,11,1568937931,Click,0.5365068885823808
13081,7,1568861242,Register,0.6400566256054897
13082,9,1568210408,Load,0.9501891245948866
13083,7,1568491255,Load,0.8803612351034389
13084,3,1569036924,Register,0.5940885483250551
13085,7,1568740288,Complete,0.7330505771508662
13086,3,1568196776,Register,0.9771859002157128
13087,7,1568538134,Hover,0.5858925323341198
13088,7,1568963059,Complete,0.5742005383802115
13089,4,1568334449,Hover,0.9906388466282341
13090,10,1568562218,Hover,0.5159996928954693
13091,1,1568759931,Hover,0.8264898109052532
13092,5,1568275471,Register,0.5985880428316799
13093,8,1568928604,Hover,0.5365539699141034
13096,4,1568529354,Load,0.6700612486328619
13098,1,1568471406,Register,0.585526301163187
13099,7,1568351679,Complete,0.9835192063045479
13100,4,1568794643,Hover,0.7523580448897503
13101,5,1568280186,Click,0.8610719337865529
13102,3,1569057986,Click,0.5856180571195426
13103,7,1569086760,Load,0.8725056800444289
13106,10,1568567433,Click,0.9580058635903461
13107,10,1568393828,Complete,0.9452959127542988
13108,7,1569041818,Complete,0.5373997514636413
13111,11,1568842808,Load,0.89816465878619
13113,5,1568263979,Complete,0.5401207085943392
13114,10,1568869651,Click,0.551501573898629
13115,8,1568636535,Load,0.6254876739638812
13116,7,1568912040,Register,0.9150775466072956
13117,5,1568834711,Complete,0.8911443003603063
13118,3,1568304871,Register,0.7342863938755292
13119,4,1568777553,Register,0.8981860553215637
13120,1,1568279201,Load,0.7235320364958182
13122,6,1568991700,Register,0.8299200987093511
13125,1,1569007603,Register,0.6530997533385563
13126,6,1568587959,Click,0.6439163128029168
13127,11,1569072710,Load,0.6208407966558134
13128,3,1568692369,Complete,0.6763605561096622
13129,1,1568578469,Load,0.542856249967091
13130,3,1568282939,Register,0.8640405965000915
13131,8,1568254414,Complete,0.9886265324194283
13133,11,1568492726,Hover,0.7477677867760768
13134,8,1568155969,Register,0.6037922665099538
13136,8,1568690391,Hover,0.7808840335091516
13137,11,1568688074,Click,0.6970829130191434
13138,5,1568975343,Hover,0.8162501835597409
13139,10,1568701442,Load,0.7115744388013049
13140,2,1568336741,Hover,0.838575319797705
13141,4,1568568325,Hover,0.953116495976049
13142,10,1568712188,Load,0.7397394267059971
13143,1,1568459125,Complete,0.5238106412558605
13145,10,1568331307,Hover,0.6436474699954642
13147,10,1568731084,Hover,0.57729970494828
13148,3,1568513317,Click,0.6045087856074711
13149,5,1568821275,Load,0.9469871781399706
13150,2,1568639269,Complete,0.5194904691160797
13151,4,1568744217,Register,0.9733276398608346
13152,5,1568845570,Click,0.8180848443939022
13153,3,1568460838,Register,0.918001755892706
13155,7,1568835613,Register,0.6758094223706428
13157,11,1568365829,Click,0.6306827023628065
13159,7,1568725704,Load,0.8204434775581586
13161,4,1568815543,Click,0.6813410013848595
13162,9,1568586333,Complete,0.5151222228123222
13163,8,1569002545,Click,0.7353416353539972
13164,2,1568844642,Hover,0.5449428091346917
13165,10,1568867143,Click,0.579810820538953
13166,8,1568352163,Load,0.9793192422216164
13168,3,1568976448,Load,0.9747264109807765
13171,4,1568848196,Register,0.9987365396021162
13172,11,1568822406,Hover,0.7883689140108738
13174,6,1568279040,Click,0.8296822549378955
13175,10,1568559432,Complete,0.6794055031252315
13176,6,1568534493,Load,0.9126701258149261
13178,2,1568964482,Register,0.8004460692427544
13181,9,1568603549,Load,0.7303152752300088
13182,7,1568548384,Register,0.6386819507915771
13183,2,1568824526,Register,0.8112448441194822
13184,11,1568949783,Load,0.8611587887099945
13185,10,1568858395,Register,0.5409431787943763
13186,3,1568453364,Complete,0.5201908851657153
13187,3,1568407616,Register,0.9261106662839247
13192,11,1568670234,Click,0.6663844599319984
13193,9,1568672413,Register,0.7114039318829612
13195,9,1569064221,Load,0.797703840178446
13197,8,1568528516,Complete,0.9336409830625854
13198,1,1568298765,Hover,0.7546676310868148
13199,1,1568405735,Click,0.7933582391448153
13200,7,1568801666,Register,0.8756775239108958
13201,2,1568824039,Click,0.5377858718294948
13203,7,1568657161,Click,0.9501134881294573
13204,10,1569044121,Click,0.548711014853942
13205,9,1568537842,Click,0.7885100540207035
13206,5,1568418290,Register,0.596560477973206
13207,5,1568275628,Load,0.8967948713392921
13208,5,1568794848,Register,0.511076142204493
13209,2,1569019298,Hover,0.7638282720219983
13210,4,1568738548,Click,0.7654231014014057
13211,6,1568782724,Complete,0.9107184522102449
13213,3,1568576467,Hover,0.9021667256120549
13215,5,1569041449,Complete,0.9436428411041149
13218,10,1568761940,Hover,0.6434720034051832
13220,10,1568249828,Load,0.8639096387097358
13221,2,1568580666,Hover,0.8438817421817089
13222,3,1568298388,Hover,0.6699056860572408
13223,4,1568294502,Register,0.6071361127065651
13224,5,1568359003,Complete,0.6942168720073764
13225,8,1568197578,Hover,0.7097831653870903
13226,5,1568465227,Click,0.6684255713554852
13227,8,1568469085,Load,0.5535481294280696
13228,10,1568791837,Complete,0.8467950923926642
13230,7,1568197215,Click,0.5834058370217836
13231,4,1568904431,Hover,0.7284620560378188
13232,8,1568256480,Click,0.9116033286014229
13233,1,1568718906,Hover,0.5118150656859405
13234,8,1568370163,Load,0.6728152429171508
13235,11,1568369939,Register,0.5678649240898015
13236,3,1568710519,Click,0.6109597600361103
13237,7,1568678829,Click,0.8641565931344439
13238,8,1569079715,Complete,0.9354992314821093
13239,6,1568396358,Load,0.702869586043265
13241,7,1568370735,Load,0.6972718235634447
13243,11,1568794329,Click,0.6667968236334563
13245,7,1568522902,Register,0.7459898799882639
13246,10,1568292842,Complete,0.5242693690269417
13247,11,1568403435,Load,0.7767514770965178
13249,4,1568602737,Register,0.605788509123016
13251,3,1568208827,Hover,0.6946406502851732
13252,11,1568257827,Load,0.5255352374455273
